feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,V13_avg_t,V13_std_t,V13_max_t,V13_min_t,feat_mutual_info
V8_x_V5_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.9127331420373,71.5362346266214,82.75345584665506,-38.65390259756222,22.049776624546418,60.70367922210864,65.01935199226011,33.70724118087724,88.201704155831,-14.505361187322423,0.08269212549728837
V8_x_V5_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.9127331420373,71.5362346266214,36.18037918944313,-45.18275122675775,-4.501186018657311,40.68156520810044,22.070998099925404,28.25947394733326,41.83717284786403,-39.19127736128809,0.05899802405477978
V8_x_V6_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.15780487804878,71.29810348834742,98.78010375897072,83.32909886601344,91.05460131249208,7.725502446478643,65.73374113654971,33.8705000364937,89.00220766113391,-14.33270172334257,0.08459815631977402
V8_x_V6_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.15780487804878,71.29810348834742,82.29242371558051,-98.78010375897072,-8.243840021695107,90.53626373727562,64.8027676977266,33.67866769611519,87.97405317815549,-14.601904464976819,0.08459815631977402
V8_x_V6_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.15780487804878,71.29810348834742,63.63980851845289,-12.8545272928912,25.392640612780845,38.24716790567204,49.58947833851639,28.14293066026464,68.40283361366208,-16.331470471347767,0.08373230903127893
V8_x_V7_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.12949002217294,71.32557208704037,164.45572074100414,83.32909886601344,123.8924098035088,40.56331093749535,65.72394906179592,33.87433094163481,88.99889312977895,-14.34306639753131,0.08281193899800154
V8_x_V7_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.12949002217294,71.32557208704037,82.3075187125563,-164.45572074100414,-41.07410101422392,123.38161972678023,64.81407843092965,33.67553938766907,87.97945979212885,-14.591521855865224,0.08117503962334657
V8_x_V7_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,70.12949002217294,71.32557208704037,75.1634643295159,-30.487176162315713,22.338144083600096,52.825320245915805,57.820784238200325,33.66654678683691,81.16775316481724,-18.072849418150387,0.08601273208122032
V8_x_V8_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.98306488725264,71.46799627201668,83.32909886601344,34.320556708792715,58.82482778740308,24.504271078610362,64.95263506182054,33.543923169031515,87.98544473477043,-14.375248458460456,0.08459815631977402
V8_x_V8_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.98306488725264,71.46799627201668,84.27157083057536,-34.320556708792715,24.97550706089132,59.29606376968404,65.59197070398785,34.010028313626194,89.00312570618038,-14.559424404363272,0.08459815631977402
V8_x_V8_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.98306488725264,71.46799627201668,26.17642424088844,-40.35194227793057,-7.087759018521064,33.264183259409506,17.770113822809503,16.824945645396724,29.073516206237368,-21.181867855386397,0.09376370239224138
V8_x_V9_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.84878048780487,71.59899550307514,83.32909886601344,8.75620585297064,46.04265235949204,37.2864465065214,65.88825886250167,34.03366577916579,89.27807336942911,-14.443469765548011,0.08272413723425624
V8_x_V9_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.84878048780487,71.59899550307514,81.79517593582548,-8.75620585297064,36.51948504142742,45.27569089439806,64.64057865286502,33.51119809171633,87.68621010307794,-14.490781610555233,0.07851683830945486
V8_x_V9_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.84878048780487,71.59899550307514,8.585369148703299,-22.337337566937883,-6.875984209117292,15.461353357820592,1.9878483218116798,13.693257525929468,10.845648627881285,-29.313513841249065,0.2436864740988677
V8_x_V10_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.78384146341463,71.66158212899687,83.32909886601344,9.169523173833266,46.249311019923354,37.079787846090085,65.5256729705822,33.8777861315779,88.8033710042814,-14.453084345290007,0.07919174509545837
V8_x_V10_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.78384146341463,71.66158212899687,82.71209170089654,-9.169523173833266,36.77128426353163,45.9408074373649,65.00919670680075,33.670413209994074,88.17021969608221,-14.48142666351254,0.08175356016483235
V8_x_V10_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.78384146341463,71.66158212899687,9.013299749159208,-42.358739839972515,-16.672720045406653,25.68601979456586,-0.7997256139517321,20.70007610916244,13.528798046796291,-52.803102429227955,0.24477630188362867
V8_x_V11_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.86930894308944,71.5790058257077,83.32909886601344,10.388025444292916,46.85856215515318,36.47053671086026,65.823909864275,33.99595088097348,89.17214385966233,-14.435330901744605,0.07670801393975853
V8_x_V11_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.86930894308944,71.5790058257077,81.97940633582571,-10.388025444292916,35.7956904457664,46.18371589005931,64.70284532977743,33.54795906724027,87.78881565830854,-14.49892439388082,0.07961266307323596
V8_x_V11_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.86930894308944,71.5790058257077,10.177554414275491,-21.412639179708727,-5.617542382716618,15.795096796992109,3.654052559777005,13.692655852921016,12.614414390291891,-28.136235077178995,0.20911783983617752
V8_x_V12_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.71585365853659,71.72750173231374,83.32909886601344,1.3442792173403668,42.336689041676905,40.99240982433654,65.2739905255046,33.7763987405505,88.5095716085737,-14.465861764658413,0.08459815631977402
V8_x_V12_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.71585365853659,71.72750173231374,83.3198179262639,-1.3442792173403668,40.98776935446176,42.332048571802126,65.26382099892471,33.773329871417666,88.46853336358149,-14.46872884276549,0.08459815631977402
V8_x_V12_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.71585365853659,71.72750173231374,1.378990394946931,-75.8267807677488,-37.22389518640094,38.60288558134787,-12.038126375844302,30.74077754869088,15.327156730548372,-93.1686780472654,0.006450797640617469
V8_x_V13_norm_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.74283536585367,71.7014395465183,83.32909886601344,3.843230006934671,43.58616443647406,39.74293442953939,65.30349481341487,33.785083825455466,88.51264733830048,-14.459315892739662,0.08393481248741888
V8_x_V13_norm_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.74283536585367,71.7014395465183,83.25616644543528,-3.843230006934671,39.706468219250304,43.54969822618497,65.22926155694007,33.76220624921616,88.45836547327066,-14.475201190215765,0.08459815631977402
V8_x_V13_norm_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,69.74283536585367,71.7014395465183,3.8343132207540385,-48.074462995465574,-22.120074887355766,25.954388108109804,-4.611137301434545,17.521577941266404,8.345577133278324,-47.363279649233355,0.037276931861342094
V9_x_V10_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.42317073170731706,0.7213298661006162,9.169523173833266,8.75620585297064,8.962864513401954,0.2066586604313132,-17.716646118274586,54.21828084959007,76.1808991832748,-109.15721217002837,0.29953265113410005
V9_x_V10_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.42317073170731706,0.7213298661006162,-8.044495777878446,-9.169523173833266,-8.607009475855856,0.5625136979774101,-23.33822410805999,52.735325658076285,79.27468202431822,-107.89569305342945,0.15341699668345887
V9_x_V10_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.42317073170731706,0.7213298661006162,3.4467144910505443,-4.772328531987807,-0.6628070204686312,4.109521511519175,-19.86458814405545,54.82168136124549,82.72439208444625,-109.18602305305028,0.23471380029307345
V9_x_V11_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,-2.478048780487805,4.594350305465157,8.75620585297064,-14.406162065047871,-2.824978106038616,11.581183959009255,-35.07428217628655,39.46063113125734,10.039482186771997,-113.44964734900931,0.2872375290958917
V9_x_V11_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,-2.478048780487805,4.594350305465157,15.195743817833472,14.406162065047871,14.800952941440672,0.3947908763928005,-12.666790427513263,45.29227761711507,39.58432189205714,-95.96452384774874,0.19891857435011562
V9_x_V11_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,-2.478048780487805,4.594350305465157,16.217032317718306,-1.3990949514858293,7.408968683116239,8.808063634602068,-23.581163426772864,47.55001719432681,51.640474273509184,-108.35367667617774,0.25190970416302383
V9_x_V11_op_div,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,-2.478048780487805,4.594350305465157,15.190364323963962,-7.92268041716571,3.633841953399126,11.556522370564835,-23.896911527424205,55.04763984008663,91.88727460910437,-108.4857351166399,0.2350639349300663
V9_x_V12_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0,-4.297560975609756,4.687216023521854,8.75620585297064,-90.51480063425137,-40.87929739064037,49.635503243611005,-69.0407077299975,35.74303544924332,-2.063508099496913,-115.77288998254382,0.006450797640617469
V9_x_V12_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0,-4.297560975609756,4.687216023521854,91.96028427266478,90.51480063425137,91.23754245345808,0.7227418192067034,16.64674930546515,68.8526737487376,82.65576203939888,-100.88661782822655,0.006450797640617467
V9_x_V12_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0,-4.297560975609756,4.687216023521854,23.014869335416957,-8.412199928985254,7.3013347032158515,15.713534632201107,-30.46471715264697,38.04326285349507,14.914809119138104,-102.98491479895678,0.23724883468594024
V9_x_V13_op_sum,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,-3.873170731707317,4.891856069031363,8.75620585297064,-31.43417975821194,-11.338986952620651,20.09519280559129,-45.10408528190505,34.550245870092915,4.0687008553347495,-111.30304857231307,0.04962848784007127
V9_x_V13_op_sub,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,-3.873170731707317,4.891856069031363,31.863887369659697,31.43417975821194,31.649033563935816,0.21485380572387847,-4.266970108751206,52.86690798976554,62.973102457328444,-101.36720221148508,0.04295499733153155
V9_x_V13_op_mul,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,-3.873170731707317,4.891856069031363,17.447283791842374,-7.979267586683689,4.734008102579342,12.713275689263032,-29.572698661860613,38.83130392464267,21.431182060041465,-103.10711055784726,0.23028985629577406
V9_x_V13_op_div,2,2,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,-3.873170731707317,4.891856069031363,31.47058710072471,-8.7388185873485,11.365884256688105,20.104702844036606,-26.46555293768878,52.90801933444365,89.89250724284247,-108.26071746784571,0.23028985629577406
V9_x_V1_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,40.342650262459344,40.342650262459344,40.342650262459344,0.0,0.07324996998846463,61.12009776553579,81.77329381893114,-106.33176799290094,0.09308255480098819
V9_x_V1_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-40.342650262459344,-40.342650262459344,-40.342650262459344,0.0,-41.446930880722256,37.04565829741749,19.710591404345557,-109.49542830746977,0.04179079080964748
V9_x_V1_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.23327779828293,8.23327779828293,8.23327779828293,0.0,-16.34310566947902,48.834405046621704,44.90732032721512,-110.43870232203376,0.26150091914635515
V9_x_V1_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.618304098675859,-8.618304098675859,-8.618304098675859,0.0,-21.196382085590994,53.48317556110997,91.14906351982602,-108.2890621764451,0.23043928204650657
V9_x_V2_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,26.20273975011998,26.20273975011998,26.20273975011998,0.0,-2.8143672016468346,49.460928274918395,51.15226211637978,-101.00622640395355,0.046914690846918676
V9_x_V2_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-26.20273975011998,-26.20273975011998,-26.20273975011998,0.0,-38.40186764127526,35.2250982687396,2.8904327652168003,-109.43534630815977,0.04691469084691868
V9_x_V2_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,7.466696243656298,7.466696243656298,7.466696243656298,0.0,-16.50713292507781,45.78442291182478,33.91691302436539,-109.27463500651879,0.21333039928126193
V9_x_V2_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-7.466696243656295,-7.466696243656295,-7.466696243656295,0.0,-20.311804002437746,54.019720878293235,93.75710478014145,-108.3103602572254,0.008741846014423932
V9_x_V3_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,31.276770628216156,31.276770628216156,31.276770628216156,0.0,0.2805153518902544,53.097484047810504,62.66646011387295,-101.74070187469678,0.31945648116473624
V9_x_V3_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-31.276770628216156,-31.276770628216156,-31.276770628216156,0.0,-40.121889362606524,36.44290070809838,7.782187977276292,-111.7452817477184,0.36801793190776727
V9_x_V3_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.24711703175877,8.24711703175877,8.24711703175877,0.0,-15.563328370670211,46.13666050269218,35.74041330147176,-108.1745762942117,0.24048576743999844
V9_x_V3_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.729857635619346,-8.729857635619346,-8.729857635619346,0.0,-21.28595366618472,53.427805864511384,90.93158256664373,-108.35142058028701,0.24048576743999847
V9_x_V4_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,34.3318026423413,34.3318026423413,34.3318026423413,0.0,-2.6214265481153203,58.551752750121594,82.30702893216086,-117.0398191846419,0.07496950324918976
V9_x_V4_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-34.3318026423413,-34.3318026423413,-34.3318026423413,0.0,-37.12077949137586,39.22380640392996,30.44021796867367,-101.80549788217127,0.016103691982785055
V9_x_V4_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,7.688813196115023,7.688813196115023,7.688813196115023,0.0,-16.45673557678057,49.96871312009423,54.87749471502967,-112.70082557912144,0.24684118905722766
V9_x_V4_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.592239009950449,-8.592239009950449,-8.592239009950449,0.0,-21.071676414017585,53.51857273191551,91.09699954756985,-108.2222974619378,0.2361706115612483
V9_x_V5_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,45.06079566299357,45.06079566299357,45.06079566299357,0.0,2.5091968355215273,59.21743372394124,91.83292018401728,-105.15036618220049,0.0898205269226142
V9_x_V5_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-45.06079566299357,-45.06079566299357,-45.06079566299357,0.0,-41.50902903569071,41.61289959712642,34.30530764122361,-111.41132126081878,0.060439799315552226
V9_x_V5_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.00570824739256,8.00570824739256,8.00570824739256,0.0,-16.038268590328375,49.42748851609391,55.558821051627845,-109.56371834081915,0.22930862345391764
V9_x_V5_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.511197237813043,-8.511197237813043,-8.511197237813043,0.0,-21.077646309631962,53.60072512783713,91.38208841965583,-108.37560330028053,0.23838127235427511
V9_x_V6_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,109.86380450915595,109.86380450915595,109.86380450915595,0.0,53.33225815348421,112.54412717567074,329.2958843992173,-100.62651910857655,0.23370508626554767
V9_x_V6_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-109.86380450915595,-109.86380450915595,-109.86380450915595,0.0,-69.94374974818008,42.12226002937705,-5.808849701119103,-116.84107503733614,0.17109149323161219
V9_x_V6_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.745736839964803,8.745736839964803,8.745736839964803,0.0,-15.313535619516491,46.51687520755586,35.844532908613616,-108.78749697160463,0.22552871500187732
V9_x_V6_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.75611602885334,-8.75611602885334,-8.75611602885334,0.0,-21.37018415161441,53.44223852417275,90.98810545533917,-108.33354160630202,0.22552871500187732
V9_x_V7_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,176.73950457902495,176.73950457902495,176.73950457902495,0.0,58.433559394939955,110.48334504981847,295.77217213488547,-101.12101000409285,0.1341971889994729
V9_x_V7_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-176.73950457902495,-176.73950457902495,-176.73950457902495,0.0,-79.63518769479876,51.988781304086835,-0.3980983724227982,-152.20145808366868,0.15099309570647831
V9_x_V7_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.734209235930921,8.734209235930921,8.734209235930921,0.0,-15.399028720627674,47.016306227884705,38.03889710815085,-108.99017414693216,0.22574884032607143
V9_x_V7_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.755978490147095,-8.755978490147095,-8.755978490147095,0.0,-21.353066830776957,53.45668923881058,91.03501545946037,-108.33738959988173,0.2270833163510249
V9_x_V8_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,37.12408027825523,37.12408027825523,37.12408027825523,0.0,2.4509244307786964,57.03508470845966,84.65272203210868,-101.06736525118407,0.07719908319886164
V9_x_V8_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-37.12408027825523,-37.12408027825523,-37.12408027825523,0.0,-42.34923276360851,40.08596487867844,16.19092655545196,-114.73488311334334,0.14531642778311785
V9_x_V8_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,7.295070056855237,7.295070056855237,7.295070056855237,0.0,-16.22998654176782,49.04800051650672,56.41938546696081,-108.87844519523118,0.2766952122803668
V9_x_V8_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.197181389713984,-8.197181389713984,-8.197181389713984,0.0,-21.013637717211576,53.57775558975352,90.93122724171481,-108.44354552002504,0.24639890144637078
V9_x_V9_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,11.96160263843311,11.96160263843311,11.96160263843311,0.0,-12.940242096536359,46.84897720263833,36.88955298442022,-107.61907426580368,0.22552871500187732
V9_x_V9_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-11.96160263843311,-11.96160263843311,-11.96160263843311,0.0,-28.643594525656777,38.175229451991164,17.738558227661777,-103.46124937762221,0.22552871500187727
V9_x_V9_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,8.756205852970643,8.756205852970643,8.756205852970643,0.0,-15.190344105901316,45.98829978863138,34.02393784163654,-108.4471307993956,0.22552871500187732
V9_x_V9_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-8.756205852970641,-8.756205852970641,-8.756205852970641,0.0,-21.38471933496903,53.4308953505343,90.94916165499814,-108.3311840706836,0.22552871500187732
V9_x_V10_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,15.538404608031275,15.538404608031275,15.538404608031275,0.0,-10.613620343120667,51.56309962221692,58.985680835882704,-108.59013520641928,0.2872970948023232
V9_x_V10_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-15.538404608031275,-15.538404608031275,-15.538404608031275,0.0,-28.146068198046663,42.95519034942918,41.78639072579303,-107.23867149951887,0.2215074331672394
V9_x_V10_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,6.782348597863085,6.782348597863085,6.782348597863085,0.0,-16.49933739982935,49.14684334622778,54.11614662272193,-110.20538493595774,0.23471380029307345
V9_x_V10_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-7.728615045406986,-7.728615045406986,-7.728615045406986,0.0,-20.708544326570305,53.585674196451556,91.1456376092029,-108.30853257556855,0.23913159484189292
V9_x_V11_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,13.757212932031798,13.757212932031798,13.757212932031798,0.0,0.9891840320541837,71.3540762367369,181.96874309634416,-106.45656024933604,0.2872375290958917
V9_x_V11_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-13.757212932031798,-13.757212932031798,-13.757212932031798,0.0,-29.628162212925094,37.95468041905751,16.904172998053667,-105.0096571037926,0.20062084586392145
V9_x_V11_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,7.78731078177291,7.78731078177291,7.78731078177291,0.0,-15.411840766698383,47.10220153193163,37.371468323575584,-109.25626183843939,0.2340686989109423
V9_x_V11_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,-7.789936982689866,-7.789936982689866,-7.789936982689866,0.0,-21.032704849250166,53.35552063408466,90.23952805442961,-108.32224052529614,0.22801675742364336
V9_x_V12_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2731707317073171,0.44558779499197027,19.716095187658716,19.716095187658716,19.716095187658716,0.0,-2.7700271049583365,75.82685236800843,198.66596918899225,-107.82078799615269,0.006450797640617469
