feature_name,num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,db5_avg_t,db5_std_t,db5_max_t,db5_min_t,feat_mutual_info
tau4_x_tau1_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.54887498970234,-146.54887498970234,-146.54887498970234,0.0,-9.96954134622412,1.791777643479557,-5.3620123239214195,-11.59221817011633,0.07211100144433961
tau4_x_tau1_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.03586273058864954,-0.03586273058864954,-0.03586273058864954,0.0,-0.14932654091255437,0.2028260489205287,0.30111332375009847,-0.3547329475715513,0.07380964251483725
tau4_x_tau1_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.4337315272934394,-0.4337315272934394,-0.4337315272934394,0.0,-2.7760339431742334,3.094174165354246,1.657948659273332,-6.009636685699604,0.07403570827304523
tau4_x_tau2_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,144.35798297954838,144.35798297954838,144.35798297954838,0.0,8.503936998193959,1.2296299190808728,10.039720779355923,6.704611279874541,0.07235410147830039
tau4_x_tau2_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-144.35798297954838,-144.35798297954838,-144.35798297954838,0.0,-9.99736366662684,1.7935711581029938,-5.385197435276745,-11.621850269316221,0.07445200076684654
tau4_x_tau2_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.12796931198087802,0.12796931198087802,0.12796931198087802,0.0,-0.008509246194603646,0.202888355922937,0.4421548020898969,-0.21392569522625984,0.0738124131239231
tau4_x_tau2_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.0023363783844233803,-0.0023363783844233803,-0.0023363783844233803,0.0,-1.9423109221212307,2.9350064731057826,1.9423432761857486,-5.005288910529684,0.07179406780872202
tau4_x_tau3_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,145.80561834051827,145.80561834051827,145.80561834051827,0.0,8.446700950350065,1.229604062285925,9.977298879976178,6.436646913914627,0.07206454311247795
tau4_x_tau3_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-145.80561834051827,-145.80561834051827,-145.80561834051827,0.0,-9.959060830305157,1.7938535080056168,-5.349265016171507,-11.583173049995017,0.07284307288234895
tau4_x_tau3_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.8136203097794157,0.8136203097794157,0.8136203097794157,0.0,0.5791064384871888,0.20347665050383681,1.0269143258117879,0.3731165798350236,0.07275735895456734
tau4_x_tau3_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.6589783721723822,-0.6589783721723822,-0.6589783721723822,0.0,-3.1180442865675353,3.077705030578103,1.494822972827012,-6.333616387821587,0.07218632918299231
tau4_x_tau4_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,144.51708149124974,144.51708149124974,144.51708149124974,0.0,7.989914978886329,1.1414122891390728,9.412705295752398,6.259974396074253,0.07419868537321037
tau4_x_tau4_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-144.51708149124974,-144.51708149124974,-144.51708149124974,0.0,-10.683565537236907,1.9743119221434324,-5.554555250727701,-12.450804641685421,0.0735678116169751
tau4_x_tau4_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,42.76907804391618,42.76907804391618,42.76907804391618,0.0,36.26780640384722,0.21369627213046888,36.5225517646478,35.83272729616871,0.07235392949151484
tau4_x_tau4_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-25.348391977306846,-25.348391977306846,-25.348391977306846,0.0,-31.950319604333863,7.095623716621276,-13.120375285869018,-36.705133875124645,0.07031293556879839
tau4_x_tau5_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,143.72918286128117,143.72918286128117,143.72918286128117,0.0,8.347663156382616,1.2330024768953645,9.87268408282016,6.364924742338516,0.07327307691951482
tau4_x_tau5_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-143.72918286128117,-143.72918286128117,-143.72918286128117,0.0,-9.865336640111154,1.788335236449373,-5.110273281513101,-11.485074629624876,0.07043742972395169
tau4_x_tau5_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,1.0195703027345064,1.0195703027345064,1.0195703027345064,0.0,0.7545396723947472,0.20481571692651143,1.2057776768423873,0.5472495009756629,0.0732416176650344
tau4_x_tau5_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.3029166030822821,-0.3029166030822821,-0.3029166030822821,0.0,-2.4737542367671472,2.995982569640565,1.7315096280794986,-5.6069792579800914,0.07410996134895571
tau4_x_dm1_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,146.94026945209652,146.94026945209652,146.94026945209652,0.0,8.566528215044952,1.2433576810862157,10.1113289075219,6.52845948374549,0.07289459273684518
tau4_x_dm1_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.94026945209652,-146.94026945209652,-146.94026945209652,0.0,-10.07372786668141,1.7867745820013419,-5.433455143313854,-11.69360820898455,0.07339692838083163
tau4_x_dm1_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.13918570421661888,0.13918570421661888,0.13918570421661888,0.0,0.0030930379470259506,0.19968594470272502,0.4459825987502623,-0.19910431380378651,0.07349851993190036
tau4_x_dm1_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.13786208099417532,-0.13786208099417532,-0.13786208099417532,0.0,-2.2886396403757603,3.0982427484200583,1.864496048456463,-5.528398218576806,0.07309375265488048
tau4_x_dm2_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,145.74610653449025,145.74610653449025,145.74610653449025,0.0,8.449705846147662,1.2363500469402995,9.987578513385067,6.446659701027364,0.07358638542185132
tau4_x_dm2_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-145.74610653449025,-145.74610653449025,-145.74610653449025,0.0,-9.987485320799879,1.783275977479196,-5.363431425720456,-11.607281253628685,0.07486449190446716
tau4_x_dm2_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,1.2165902645947613,1.2165902645947613,1.2165902645947613,0.0,0.9236699393134298,0.20365115514887397,1.3693469117303663,0.7175313685258827,0.07334772786838907
tau4_x_dm2_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.6321857662020665,-0.6321857662020665,-0.6321857662020665,0.0,-3.138639407133341,3.1384425901167123,1.5210175157095758,-6.420381668710938,0.07236332199087499
tau4_x_dm3_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,146.3210468091255,146.3210468091255,146.3210468091255,0.0,8.585796971646202,1.244772748927148,10.132209925715099,6.537387561321072,0.0730384518433956
tau4_x_dm3_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.3210468091255,-146.3210468091255,-146.3210468091255,0.0,-10.089281259532068,1.7872517156938612,-5.445685375410866,-11.707023548285944,0.07253656490176073
tau4_x_dm3_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.003998805760165777,0.003998805760165777,0.003998805760165777,0.0,-0.11443782945154507,0.2016924944946611,0.333284605457337,-0.3186975224582565,0.0740753465015706
tau4_x_dm3_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.24550798702757454,-0.24550798702757454,-0.24550798702757454,0.0,-2.440269186736732,3.064824135887865,1.791474139123072,-5.6425445669500425,0.07303066143702529
tau4_x_dm4_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,146.09248756091918,146.09248756091918,146.09248756091918,0.0,8.468864005371223,1.2368319834201074,10.007314659790657,6.468769489501059,0.07319673314670297
tau4_x_dm4_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.09248756091918,-146.09248756091918,-146.09248756091918,0.0,-10.007387300394523,1.7847550150513949,-5.384116448603619,-11.628389928591155,0.07315644151495573
tau4_x_dm4_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,1.2366991490525217,1.2366991490525217,1.2366991490525217,0.0,0.9424869586695381,0.2031125549737892,1.3884749242187566,0.7369582457895737,0.07339148615151966
tau4_x_dm4_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.8702972200199635,-0.8702972200199635,-0.8702972200199635,0.0,-3.5303352594757818,3.151939528604889,1.3374422973767266,-6.81930715854149,0.07264363669903362
tau4_x_dm5_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,145.5528724160807,145.5528724160807,145.5528724160807,0.0,8.45366663134222,1.2385965484189592,9.994230090318412,6.449802406162699,0.07356414253959054
tau4_x_dm5_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-145.5528724160807,-145.5528724160807,-145.5528724160807,0.0,-9.964133353938886,1.7787753653626917,-5.350816178481639,-11.580743976536004,0.07276996236685285
tau4_x_dm5_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.2502986842450286,0.2502986842450286,0.2502986842450286,0.0,0.09605793124783542,0.20322298269999498,0.5464336608342168,-0.10970941899346981,0.0748622120848356
tau4_x_dm5_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.46374906959589196,-0.46374906959589196,-0.46374906959589196,0.0,-2.8342526057714776,3.1038427239046404,1.62721785621146,-6.0766115450685,0.07225759236158427
tau4_x_da1_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,145.92965241047114,145.92965241047114,145.92965241047114,0.0,8.496404999696255,1.239153460652702,10.037412650122212,6.483048346621344,0.07382069435369472
tau4_x_da1_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-145.92965241047114,-145.92965241047114,-145.92965241047114,0.0,-10.022276302537088,1.784489027791114,-5.392089917497184,-11.642031822739332,0.0719497647978511
tau4_x_da1_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.7748849054969972,0.7748849054969972,0.7748849054969972,0.0,0.5476433535041562,0.20190487168872945,0.9936011186472543,0.34331832879290075,0.07390412780356229
tau4_x_da1_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.455144046726046,-0.455144046726046,-0.455144046726046,0.0,-2.820673908661204,3.1041696724258125,1.6334755555077516,-6.06451572735225,0.07451686484351791
tau4_x_da2_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,143.27937881752203,143.27937881752203,143.27937881752203,0.0,8.404792524544794,1.23704872767592,9.943980973576782,6.407565997881354,0.07411942519989732
tau4_x_da2_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-143.27937881752203,-143.27937881752203,-143.27937881752203,0.0,-9.911525170466234,1.7741527598600402,-5.312476367057885,-11.52534137726906,0.07310035998532814
tau4_x_da2_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.11344087820472674,0.11344087820472674,0.11344087820472674,0.0,-0.021337083407019623,0.20331743769708935,0.4305237557985566,-0.227179048304587,0.0736727214927819
tau4_x_da2_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.21974516962347282,-0.21974516962347282,-0.21974516962347282,0.0,-2.370120401819509,3.0305036009932547,1.791839279976089,-5.536489569531412,0.07336179078432313
tau4_x_da3_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,144.91314940317181,144.91314940317181,144.91314940317181,0.0,8.463942502682434,1.240196170934075,10.006152499866579,6.451443096175492,0.07443018101635517
tau4_x_da3_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-144.91314940317181,-144.91314940317181,-144.91314940317181,0.0,-9.957859085849632,1.7764526262966471,-5.352259486997458,-11.572489183113438,0.07127524342161824
tau4_x_da3_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.3359893509091388,-0.3359893509091388,-0.3359893509091388,0.0,-0.40821931956104546,0.20530502595743447,0.04907011426501009,-0.6161633698875629,0.07339552462857168
tau4_x_da3_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.029724457106739318,-0.029724457106739318,-0.029724457106739318,0.0,-2.0188080898110563,2.980684063443635,1.935159410863081,-5.13178664748927,0.07251550230877471
tau4_x_da4_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,144.6608780845964,144.6608780845964,144.6608780845964,0.0,8.475459413609666,1.2403271005088146,10.018197220085508,6.459639460696409,0.07140131148211219
tau4_x_da4_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-144.6608780845964,-144.6608780845964,-144.6608780845964,0.0,-9.968874807696727,1.7776759294680788,-5.360858015160961,-11.584025876941189,0.0754899186332115
tau4_x_da4_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.3343347670368553,-0.3343347670368553,-0.3343347670368553,0.0,-0.40618100287343656,0.2038283369745546,0.04789967613284278,-0.6126126202757318,0.07372673310304875
tau4_x_da4_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.09476491914305273,0.09476491914305273,0.09476491914305273,0.0,-1.8333990099976227,3.012239527369894,2.0268281076856036,-4.976110960190245,0.07248362051981706
tau4_x_da5_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,144.2544076566318,144.2544076566318,144.2544076566318,0.0,8.467475856141313,1.240432326502722,10.010071993766017,6.452963428243542,0.0728029337232942
tau4_x_da5_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-144.2544076566318,-144.2544076566318,-144.2544076566318,0.0,-9.962715618190739,1.7764154753490857,-5.3589632877095585,-11.57719640037556,0.07257452180835425
tau4_x_da5_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.29890921088853845,-0.29890921088853845,-0.29890921088853845,0.0,-0.37608831013951033,0.20434971471359986,0.07897712323095744,-0.583046717507472,0.07456707845381448
tau4_x_da5_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.29568679225369887,0.29568679225369887,0.29568679225369887,0.0,-1.444112323529294,2.9218338053784896,2.164383800808996,-4.487699084160904,0.07286142199449022
tau4_x_db1_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,145.80083148878035,145.80083148878035,145.80083148878035,0.0,8.492444099631529,1.240387496846567,10.034578364720302,6.474803707011401,0.0744293554193483
tau4_x_db1_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-145.80083148878035,-145.80083148878035,-145.80083148878035,0.0,-10.003939991967606,1.7812695529257014,-5.383356912589997,-11.6217170882235,0.0717460060213009
tau4_x_db1_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.268856670344525,0.268856670344525,0.268856670344525,0.0,0.11142138502411796,0.20395993868855603,0.5626563260598438,-0.09512664219981458,0.07401838303943792
tau4_x_db1_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.37781831436350877,-0.37781831436350877,-0.37781831436350877,0.0,-2.662223556161721,3.0717311179315105,1.6970671240850193,-5.871619461051498,0.07311893118263652
tau4_x_db2_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,146.61819224563584,146.61819224563584,146.61819224563584,0.0,8.513467946098931,1.2411631624289385,10.056386664133399,6.489821051897956,0.07213709879150587
tau4_x_db2_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.61819224563584,-146.61819224563584,-146.61819224563584,0.0,-10.023921120491316,1.7828604931164937,-5.400358491145477,-11.642695783209973,0.07436650248338884
tau4_x_db2_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.23865709524143516,0.23865709524143516,0.23865709524143516,0.0,0.08666496557583259,0.2022627702185348,0.5337289496033009,-0.1181856881202326,0.07303454693050805
tau4_x_db2_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.3700912326659798,-0.3700912326659798,-0.3700912326659798,0.0,-2.6677308431533096,3.0897753705292565,1.7110332361068779,-5.8982552564348145,0.07402742200170327
tau4_x_db3_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,143.99487720446857,143.99487720446857,143.99487720446857,0.0,8.438211112090107,1.2386910820995738,9.979503778511175,6.43637368007687,0.07370142489679114
tau4_x_db3_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-143.99487720446854,-143.99487720446854,-143.99487720446854,0.0,-9.934424060152525,1.775001096395606,-5.339137067428748,-11.548379660727813,0.0727983857440331
tau4_x_db3_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.24054157381529762,-0.24054157381529762,-0.24054157381529762,0.0,-0.32557310159024566,0.20360496853231277,0.1277069556737221,-0.5317663529618857,0.0731447773369756
tau4_x_db3_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.060336757926425164,0.060336757926425164,0.060336757926425164,0.0,-1.869595988095034,2.9788824419554882,1.992602202418195,-4.977386402610356,0.07218805039004184
tau4_x_db4_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,143.87316590514487,143.87316590514487,143.87316590514487,0.0,8.451287706845958,1.2400342099505115,9.993430216290069,6.443290217568132,0.0730882098416474
tau4_x_db4_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-143.87316590514487,-143.87316590514487,-143.87316590514487,0.0,-9.941764026550471,1.774726746877571,-5.341575949849169,-11.555147693351083,0.07300283121105966
tau4_x_db4_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.44975389551902895,-0.44975389551902895,-0.44975389551902895,0.0,-0.5049028108569019,0.20293697973201927,-0.052225065633910765,-0.7104185676953093,0.0713104783655285
tau4_x_db4_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.06686028784775314,0.06686028784775314,0.06686028784775314,0.0,-1.9082324617064759,3.055556616663425,2.016067531354765,-5.098153840314566,0.07168260357433753
tau4_x_db5_disc_op_sum,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,146.5441428434884,146.5441428434884,146.5441428434884,0.0,8.50968375634236,1.2403408083702019,10.051963876530593,6.490313832823132,0.07301105930121922
tau4_x_db5_disc_op_sub,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-146.5441428434884,-146.5441428434884,-146.5441428434884,0.0,-10.020244667872793,1.7836522656159188,-5.396557977767662,-11.639263662231816,0.0742677455850687
tau4_x_db5_disc_op_mul,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,0.27451860398296174,0.27451860398296174,0.27451860398296174,0.0,0.11844293554253903,0.20102707077616322,0.5634813197804774,-0.08511827922101725,0.07318324392536313
tau4_x_db5_disc_op_div,2,1,0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.99699100000001,-74.96029200000001,0.23238862800837118,43.45410753031278,-0.5714371887091333,-0.5714371887091333,-0.5714371887091333,0.0,-3.0000356462687625,3.0933259721815256,1.5545385656160673,-6.230568245944251,0.0726641256427387
