0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|101|102|103|104|105|106|107|108|109|110|111|112|113|114|115|116|117|118|119|120|121|122|123|124|125|126|127|128|129|130|131|132|133|134|135|136|137|138|139|140|141|142|143
0|0|0|0|0|0|1|0|0|0|1|0|-0.647059|0|0|0|1|0|1|1|0|1|-0.454545|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1.9428599999999998|0|1|1|0|1|0|0|0|0|1|0|0|0.382353|0|0|-0.8235290000000001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|-0.7|0|0|0|0|-0.7|0|0|0|0|0|0|0|0|0|0|1|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.538462|0|0|0|1|0|1|1|0|0|-0.675676|0|0|1|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1.2285700000000002|0|1|1|1|0|1|0|0|0|0|0|0|2.32558|0|0|-0.7209300000000001|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|-0.538462|0|0|0|0|-0.538462|1|0|0|0|0|1|0|0|0|0|1|0|0
0|0|0|0|0|1|0|0|1|0|0|0|-0.538462|0|0|0|0|0|0|0|0|0|-0.4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.4285700000000001|0|0|0|0|0|0|0|0|0|0|0|0|0.18|0|0|-0.76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.657143|1|0|0|0|-0.333333|0|0|0|0|0|1|0|0|0|1|1|0|0
0|0|0|0|0|0|1|0|1|0|1|0|-0.764706|0|0|0|1|0|1|0|1|1|-0.636364|0|0|0|0|0|0|0|1|0|1|1|0|0|1|0|1|1|0|0|1.5428600000000001|0|5|0|0|1|0|0|0|0|1|0|0|1.35185|1|1|-0.777778|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1|1|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|1|1|1|0|1|1|0|0|0|0|1|0|0|0|0|0|0|1|0|-0.5|0|0|0|0|-0.5862069999999999|1|0|1|0|0|0|0|0|1|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.612903|0|0|0|0|0|0|0|0|0|-0.555556|0|1|1|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1.11429|0|2|0|0|0|0|0|0|0|1|0|0|0.487179|0|0|-0.692308|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|-0.636364|0|0|0|0|-0.666667|1|0|1|0|0|0|0|0|0|1|1|0|0
0|0|0|0|0|1|0|0|1|0|0|0|-0.5862069999999999|0|0|0|0|0|0|0|0|1|-0.733333|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.914286|0|0|0|0|0|0|0|0|0|1|0|0|0.21875|0|0|-0.625|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.636364|0|0|0|0|-0.555556|0|0|0|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.684211|1|0|0|0|0|0|0|0|1|-0.684211|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1.4571399999999999|0|3|0|0|0|0|0|0|0|1|0|0|1.03922|1|0|-0.764706|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.707317|0|0|0|0|-0.675676|1|0|1|0|0|0|1|0|0|0|1|0|0
0|0|0|0|0|0|1|0|0|0|1|0|-0.714286|0|0|0|1|0|1|0|1|1|-0.07692310000000001|0|0|1|1|0|0|0|1|0|0|0|0|0|0|1|1|1|0|0|1.2|0|4|0|1|0|0|0|0|0|0|0|0|2.16667|1|1|-0.714286|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|1|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|-0.666667|0|0|0|1|-0.612903|1|0|1|1|0|0|1|0|0|0|0|0|0
0|0|0|0|0|0|0|0|1|1|0|0|-0.647059|0|0|0|0|0|0|0|1|1|-0.684211|0|0|1|0|0|0|0|0|0|1|1|0|0|0|1|1|1|1|0|1.4285700000000001|0|5|0|0|1|0|0|0|0|1|0|0|1.02|1|0|-0.76|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|1|0|0|1|0|1|1|0|0|0|1|0|0|1|0|1|1|1|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|-0.6|0|0|0|0|-0.75|1|0|1|0|0|0|1|1|0|1|0|0|0
0|0|0|0|0|1|0|0|0|1|1|0|-0.555556|1|0|0|0|0|0|0|0|0|-0.675676|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|1.2285700000000002|0|1|0|0|0|0|0|0|0|1|1|0|0.7209300000000001|0|0|-0.7209300000000001|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.636364|0|0|0|0|-0.6|1|0|1|0|0|1|1|0|1|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.769231|1|0|0|0|0|0|0|0|1|-0.555556|0|0|1|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|0|1.2|0|4|0|0|0|0|0|0|0|0|1|0|1.02381|1|0|-0.714286|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|-0.647059|0|0|0|0|-0.625|1|0|1|0|0|1|1|1|0|1|0|0|0
0|0|0|0|0|0|0|0|0|0|1|0|-0.52|1|0|0|1|0|0|0|0|1|-0.781818|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|1|0|1|1.5428600000000001|0|10|0|1|0|0|0|0|0|0|0|0|0.925926|1|0|-0.777778|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|-0.52|0|0|1|0|-0.714286|1|0|1|0|0|0|0|1|0|1|0|0|1
0|0|0|0|0|0|1|0|0|0|1|1|-0.625|0|0|0|0|0|0|0|1|1|-0.7|1|0|0|1|0|0|0|0|0|1|0|0|1|0|1|1|1|0|1|1.65714|0|6|0|0|0|0|0|0|1|1|0|0|0.810345|1|1|-0.793103|1|1|0|1|0|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.657143|0|0|1|0|-0.7735850000000001|1|0|1|0|0|0|1|1|0|0|0|0|0
0|0|0|0|0|0|1|0|0|0|1|1|-0.666667|0|0|0|1|0|1|1|1|0|-0.675676|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1.08571|0|1|0|0|0|0|0|0|0|0|0|0|1.44737|0|0|-0.684211|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.35714|0|0|0|0|-0.538462|0|0|0|0|0|0|0|0|0|1|1|0|0
0|0|0|0|1|0|1|0|0|0|1|1|-0.675676|1|0|0|1|0|1|1|0|1|-0.333333|0|1|0|1|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|1.31429|0|2|0|1|0|0|0|0|0|1|0|0|1.7391299999999998|0|0|-0.7391300000000001|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|1|0|1|0|0|0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|-0.8260870000000001|0|0|0|0|-0.571429|1|0|1|1|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|1|0|1|0|0|0|-0.538462|1|0|0|1|0|1|1|0|0|-0.647059|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|2.28571|0|2|0|0|1|1|0|0|0|1|0|0|0.3625|0|0|0.65|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|-0.7735850000000001|0|0|0|0|-0.454545|0|0|1|1|0|0|0|0|1|0|0|0|0
0|0|0|0|0|1|0|0|0|0|0|0|-0.555556|0|0|0|0|0|0|0|0|1|-0.636364|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.48571400000000003|0|0|0|0|1|0|0|0|0|0|0|0|0.764706|0|0|-0.294118|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|1|1|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|-0.7391300000000001|0|0|0|0|-0.666667|0|0|0|0|0|0|0|0|0|0|1|0|0
0|0|0|0|0|0|0|0|0|0|1|0|-0.5862069999999999|0|0|0|0|0|0|0|1|1|-0.636364|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1.05714|0|2|0|0|0|0|0|0|0|0|1|0|1.10811|0|0|-0.675676|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.785714|0|0|0|0|-0.8125|1|0|1|0|0|0|0|0|0|1|1|0|0
0|0|0|0|0|0|0|0|0|0|1|0|-0.675676|1|1|0|1|0|1|0|0|0|-0.8064520000000001|0|0|0|1|0|0|1|0|0|1|0|0|0|0|1|1|1|1|1|2.25714|0|11|0|1|0|0|0|0|0|0|0|0|0.987342|1|0|-0.848101|1|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|1|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|1|-0.428571|0|0|1|0|-0.657143|1|0|1|0|0|1|1|1|0|1|1|0|0
0|0|0|0|0|0|0|0|1|0|0|0|-0.555556|0|0|0|0|0|0|0|1|1|-0.5862069999999999|0|0|1|1|0|0|0|0|0|1|1|0|0|0|0|1|1|0|1|1.2857100000000001|0|7|0|0|1|0|0|0|0|1|0|0|1.71111|1|0|-0.733333|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0|0|-0.5|0|0|1|0|-0.571429|1|0|1|0|0|0|0|1|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.692308|0|0|0|0|0|0|0|1|1|-0.666667|0|0|1|0|0|0|0|0|0|1|0|1|0|0|1|1|1|0|0|2.11429|0|4|0|1|0|1|0|0|0|1|0|0|1.0810799999999998|1|0|-0.837838|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|1|0|1|1|0|0|1|1|1|1|0|0|0|1|1|1|1|0|0|1|0|0|1|0|-0.744681|0|0|0|1|-0.538462|1|0|1|0|0|0|0|1|0|0|0|0|1
1|0|0|0|0|0|0|0|0|0|1|0|-0.6|1|0|0|0|1|0|0|0|1|-0.815385|0|0|1|0|0|0|0|0|0|1|0|0|0|1|1|1|1|1|1|2.1428599999999998|0|5|0|0|0|0|0|0|0|1|1|1|0.88|1|1|-0.84|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|1|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|-0.793103|0|0|1|0|-0.7735850000000001|1|0|1|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.657143|0|0|0|0|0|0|0|1|1|-0.714286|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0.9714290000000001|0|1|0|0|0|0|0|0|0|0|0|0|0.558824|0|0|-0.647059|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|-0.555556|0|0|0|0|-0.764706|1|0|0|0|0|0|0|0|0|0|0|0|0
1|0|0|0|0|0|0|0|0|0|1|0|-0.744681|0|0|0|1|0|1|0|0|1|-0.675676|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1.05714|0|1|1|1|0|0|0|0|0|0|0|1|1.62162|0|0|-0.675676|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|-0.707317|0|0|0|1|-0.7391300000000001|1|0|1|0|0|0|0|0|0|0|1|0|0
0|1|0|0|0|0|0|0|0|0|1|0|-0.764706|0|0|0|0|0|0|0|1|0|-0.555556|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1.14286|0|3|0|0|0|0|0|0|0|0|0|0|1.175|1|0|-0.7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|1|0|1|0|0|1|1|0|1|1|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|-0.612903|0|0|0|0|-0.52|1|0|1|0|0|0|1|0|0|0|1|0|0
0|0|0|0|0|1|0|0|1|0|0|0|7.4507|0|0|0|0|0|0|0|0|1|7.5|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1.05714|0|0|0|0|0|0|0|0|0|1|0|0|1.40541|0|0|-0.675676|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.666667|0|0|0|0|-0.5862069999999999|0|0|0|0|0|0|0|0|0|1|1|0|0
0|0|0|1|0|0|1|0|0|0|1|0|-0.79661|0|0|0|1|0|0|0|1|0|-0.7|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0|1.62857|0|2|0|0|1|0|0|0|0|0|0|0|0.77193|0|0|-0.789474|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.52|0|0|0|0|-0.625|0|0|1|0|0|0|0|0|0|0|1|0|0
0|0|0|0|0|0|0|0|0|0|1|0|-0.5862069999999999|0|0|0|0|0|0|0|1|1|-0.5|0|0|1|1|0|0|0|0|0|1|1|0|1|1|1|1|1|0|1|0.942857|0|7|0|0|0|0|0|0|0|0|0|0|2.78788|1|1|-0.636364|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|-0.571429|0|0|1|0|-0.744681|1|0|1|0|0|0|0|0|0|0|0|0|0
0|0|0|0|0|0|1|0|1|0|1|0|-0.7209300000000001|0|0|0|1|1|0|0|0|0|-0.52|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|1|0|1|0|1.6|0|2|1|0|1|0|0|0|0|0|0|0|1.0535700000000001|0|0|-0.785714|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|1|1|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|1|0|1|1|1|0|0|1|0|0|0|0|0|1|0|1|0|0|1|0|0|-0.555556|0|0|0|0|-0.625|0|0|1|0|0|0|0|0|0|1|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.707317|1|0|0|0|0|0|0|0|1|-0.52|0|0|1|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|1|1.62857|0|7|0|0|1|0|0|0|0|0|1|0|0.701754|1|0|-0.789474|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|1|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|-0.625|0|0|1|0|-0.571429|1|0|1|0|0|0|0|1|0|0|0|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.8260870000000001|0|0|0|0|0|0|0|1|1|-0.7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1.08571|0|1|0|0|0|0|0|0|0|0|0|0|0.789474|0|0|-0.684211|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|1|0|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|-0.8421049999999999|0|0|0|0|-0.571429|1|0|0|0|0|0|0|0|1|0|0|0|0
1|0|0|0|0|0|0|0|0|0|1|0|-0.684211|0|0|0|0|0|1|0|1|0|-0.571429|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|1|1|0|1.34286|0|4|0|1|0|0|0|0|0|0|0|1|2.21277|1|1|-0.744681|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|1|1|1|0|0|0|0|0|1|0|0|1|0|0|0|1|1|0|1|0|1|1|0|0|0|1|0|0|1|1|0|0|0|1|1|-0.785714|0|0|0|0|-0.666667|1|0|1|0|0|0|0|0|0|1|0|0|0
0|0|0|0|0|0|1|0|0|0|0|1|-0.7391300000000001|0|0|1|0|0|1|1|1|1|-0.625|0|0|1|1|0|0|0|0|0|0|1|0|0|0|1|1|1|1|0|1.14286|0|3|0|0|0|0|0|0|0|0|0|0|1.325|1|0|-0.7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|1|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|-0.7|0|0|0|0|-0.727273|1|0|1|1|0|0|0|0|1|1|1|0|0
0|0|0|1|0|0|0|0|0|1|0|0|-0.636364|0|0|0|0|0|0|0|1|1|-0.820896|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1.05714|0|1|0|0|1|0|0|0|0|0|0|0|1.05405|0|0|-0.675676|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8.06667|0|0|0|0|-0.733333|1|0|0|0|0|0|0|0|0|1|0|0|0
0|0|0|0|0|0|1|0|0|0|1|1|-0.612903|0|0|0|0|0|1|1|1|0|-0.675676|0|0|1|0|0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|1.11429|0|3|0|0|0|0|0|0|0|1|0|0|1.30769|1|0|-0.692308|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-0.6|0|0|0|0|-0.707317|0|0|1|1|0|0|0|0|0|1|0|0|0
1|0|0|0|0|0|0|1|0|0|0|0|-0.7735850000000001|0|0|0|1|0|0|0|0|0|-0.675676|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1|1|0|1|1|1.62857|0|7|1|1|0|1|0|0|0|1|1|1|0.701754|1|0|-0.789474|1|1|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|1|1|1|0|1|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|1|-0.6|0|0|1|0|-0.692308|1|0|1|0|0|0|0|1|1|0|1|0|0
0|0|0|0|1|0|0|0|0|0|1|0|-0.6|0|0|0|0|0|0|0|1|0|-0.636364|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|1.51429|0|3|0|0|0|0|0|0|0|0|0|0|0.811321|1|0|-0.7735850000000001|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|-0.647059|0|0|0|0|-0.781818|1|0|1|0|0|1|0|0|0|0|1|0|0
0|0|0|0|0|1|0|0|0|0|0|0|-0.5862069999999999|0|0|0|0|0|0|0|0|1|-0.4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.25714|0|0|0|0|1|0|0|0|0|0|0|0|0.409091|0|0|-0.727273|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.647059|0|0|0|0|-0.75|0|0|0|0|0|0|0|0|0|0|1|0|0
0|0|0|0|0|0|0|0|0|0|0|0|-0.833333|0|0|0|0|0|0|0|1|1|-0.428571|0|0|1|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|1|1.8|0|8|0|1|0|1|0|0|0|1|0|0|1.09524|1|0|-0.809524|1|1|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|1|0|1|1|0|0|0|1|0|0|0|0|0|0|1|0|0|-0.755102|0|0|1|0|-0.7735850000000001|1|0|1|0|0|0|1|1|1|1|1|0|0
0|0|0|0|0|1|0|0|0|0|0|0|-0.684211|0|0|0|0|0|0|0|0|1|-0.684211|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.8|0|0|0|0|1|0|0|0|0|0|0|0|1.14286|0|0|-0.571429|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|-0.6|0|0|0|0|-0.6|0|0|0|0|0|0|1|0|1|0|1|0|0
0|0|0|0|0|1|0|0|0|0|0|0|-0.692308|0|1|0|0|0|0|0|0|0|-0.684211|1|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0.5428569999999999|0|0|0|0|0|0|0|0|0|0|0|0|0.8947370000000001|0|0|-0.368421|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-0.636364|0|0|0|0|-0.727273|0|0|0|0|0|0|0|0|0|0|1|0|0
0|1|0|0|0|1|0|0|0|0|0|0|-0.666667|0|0|0|0|0|0|0|0|0|-0.5862069999999999|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0.828571|0|0|0|0|0|0|0|0|0|0|0|0|0.7241380000000001|0|0|-0.5862069999999999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|-0.612903|0|0|0|1|-0.571429|0|0|0|0|0|0|1|0|0|0|1|0|0
0|0|0|0|0|0|1|0|0|0|0|1|2.80488|0|0|0|1|0|1|1|1|0|-0.612903|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|1|0|1.37143|0|1|0|0|0|0|0|0|0|0|1|0|1.4375|0|0|-0.75|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|-0.675676|0|0|0|0|-0.755102|1|0|0|0|0|0|0|0|0|0|0|1|0
